SampleID,Predator.Final,Year,Month,Season,Location,SubSiteID,Complex,RegionCode,Estuary,Latitude,Longitude,Chinook,Chum,Coho,Hake,Herring,Pink,Sockeye
Pv16.G045,Harbour,2016,Sep,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,100,0,0
Pv16.G046,Harbour,2016,Sep,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,0,0,0
Pv16.G047,Harbour,2016,Sep,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,100,0,0
Pv16.G048,Harbour,2016,Sep,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,100,0,0
Pv16.G049,Harbour,2016,Sep,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,100,0,0
Pv16.G050,Harbour,2016,Sep,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,100,0,0
Pv16.G052,Harbour,2016,Sep,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,100,0,0
Pv16.G053,Harbour,2016,Sep,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,50.50709939,0,0
Pv16.G054,Harbour,2016,Sep,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,1.14416476,0,0
Pv16.G055,Harbour,2016,Sep,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,0,0,0
Pv16.G056,Harbour,2016,Sep,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,100,0,0
Pv16.G058,Harbour,2016,Sep,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,0,0,0
Pv16.G059,Harbour,2016,Sep,Fall,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv16.G061,Harbour,2016,Sep,Fall,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv16.G062,Harbour,2016,Sep,Fall,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv16.G064,Harbour,2016,Sep,Fall,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv16.G065,Harbour,2016,Sep,Fall,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,13.67521368,7.478632479,2.35042735,0,0
Pv16.G068,Harbour,2016,Sep,Fall,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv16.G069,Harbour,2016,Sep,Fall,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv16.G071,Harbour,2016,Sep,Fall,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,0,100,0,0
Pv16.G072,Harbour,2016,Sep,Fall,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv16.G076,Harbour,2016,Sep,Fall,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,0,55.19356075,14.94825604,0
Pv16.G077,Harbour,2016,Sep,Fall,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv16.G078,Harbour,2016,Sep,Fall,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,0,98.76470241,0,0
Pv16.G079,Harbour,2016,Sep,Fall,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,75.89873418,24.10126582,0,0
Pv16.G080,Harbour,2016,Sep,Fall,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,100,0,0,0
Pv16.G081,Harbour,2016,Sep,Fall,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,98.80557399,1.194426012,0,0
Pv16.G082,Harbour,2016,Sep,Fall,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,100,0,0,0
Pv16.G083,Harbour,2016,Sep,Fall,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,100,0,0,0
Pv16.G084,Harbour,2016,Sep,Fall,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,100,0,0,0
Pv16.G086,Harbour,2016,Sep,Fall,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,100,0,0,0
Pv16.G087,Harbour,2016,Sep,Fall,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,100,0,0,0
Pv16.G088,Harbour,2016,Sep,Fall,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,22.964087,1.112797167,0,0
Pv16.G089,Harbour,2016,Sep,Fall,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,0,0,0,0
Pv16.G090,Harbour,2016,Sep,Fall,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,100,0,0,0
Pv16.G091,Harbour,2016,Sep,Fall,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,96.57794677,3.422053232,0,0
Pv16.G092,Harbour,2016,Sep,Fall,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,0,100,0,0
Pv16.G094,Harbour,2016,Sep,Fall,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,100,0,0,0
Pv16.G095,Harbour,2016,Sep,Fall,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,0,0,0,0
Pv16.G096,Harbour,2016,Sep,Fall,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,96.25,1.09375,0,0
Pv16.G097,Harbour,2016,Sep,Fall,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,100,0,0,0
Pv16.G098,Harbour,2016,Sep,Fall,Mistaken,H0094,Northeast_Mistaken_Islet_Reefs,SOG,Non-Estuary,49.32738,-124.21987,0,0,0,100,0,0,0
Pv16.G099,Harbour,2016,Oct,Fall,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,100,0,0,0
Pv16.G100,Harbour,2016,Oct,Fall,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,12.13783645,87.86216355,0,0
Pv16.H001,Harbour,2016,Oct,Fall,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,38.68613139,61.31386861,0,0
Pv16.H002,Harbour,2016,Oct,Fall,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,87.06166868,12.93833132,0,0
Pv16.H003,Harbour,2016,Oct,Fall,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,100,0,0,0
Pv16.H004,Harbour,2016,Oct,Fall,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,86.15225629,0,0,0
Pv16.H006,Harbour,2016,Oct,Fall,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,72.1584515,27.8415485,0,0
Pv16.H007,Harbour,2016,Oct,Fall,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,92.0207539,7.979246099,0,0
Pv16.H008,Harbour,2016,Oct,Fall,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,80.41702037,0,1.89410017,1.766765705,0,0
Pv16.H010,Harbour,2016,Oct,Fall,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,20.78620941,79.21379059,0,0
Pv16.H011,Harbour,2016,Oct,Fall,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,79.80340961,20.19659039,0,0
Pv16.H012,Harbour,2016,Oct,Fall,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,100,0,0,0
Pv16.H013,Harbour,2016,Oct,Fall,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,100,0,0,0
Pv16.H014,Harbour,2016,Oct,Fall,Yeo,H0092,East_Yeo_Islands_Islet,SOG,Non-Estuary,49.30609,-124.12689,0,0,0,100,0,0,0
Pv16.H015,Harbour,2016,Nov,Fall,Rose,H0047,Rose_Islets,SOG,Non-Estuary,49.00763,-123.64365,0,0,0,0,100,0,0
Pv16.H016,Harbour,2016,Nov,Fall,Rose,H0047,Rose_Islets,SOG,Non-Estuary,49.00763,-123.64365,0,0,0,0,100,0,0
Pv16.H017,Harbour,2016,Nov,Fall,Rose,H0047,Rose_Islets,SOG,Non-Estuary,49.00763,-123.64365,0,0,0,0,0,0,0
Pv16.H018,Harbour,2016,Nov,Fall,Rose,H0047,Rose_Islets,SOG,Non-Estuary,49.00763,-123.64365,0,76.43778772,0,0,23.56221228,0,0
Pv16.H019,Harbour,2016,Nov,Fall,Rose,H0047,Rose_Islets,SOG,Non-Estuary,49.00763,-123.64365,0,0,0,0,100,0,0
Pv16.H020,Harbour,2016,Nov,Fall,Rose,H0047,Rose_Islets,SOG,Non-Estuary,49.00763,-123.64365,0,73.00047702,0,0,26.99952298,0,0
Pv16.H021,Harbour,2016,Nov,Fall,Rose,H0047,Rose_Islets,SOG,Non-Estuary,49.00763,-123.64365,0,0,0,0,100,0,0
Pv16.H022,Harbour,2016,Nov,Fall,Rose,H0047,Rose_Islets,SOG,Non-Estuary,49.00763,-123.64365,0,0,0,0,100,0,0
Pv16.H023,Harbour,2016,Nov,Fall,Rose,H0047,Rose_Islets,SOG,Non-Estuary,49.00763,-123.64365,0,56.23781676,0,0,43.76218324,0,0
Pv16.H024,Harbour,2016,Nov,Fall,Rose,H0047,Rose_Islets,SOG,Non-Estuary,49.00763,-123.64365,0,40.21381579,0,0,59.78618421,0,0
Pv16.H025,Harbour,2016,Nov,Fall,Rose,H0047,Rose_Islets,SOG,Non-Estuary,49.00763,-123.64365,0,29.77185453,0,0,70.22814547,0,0
Pv16.H026,Harbour,2016,Nov,Fall,Rose,H0047,Rose_Islets,SOG,Non-Estuary,49.00763,-123.64365,0,0,0,0,0,0,0
Pv16.H027,Harbour,2016,Nov,Fall,Rose,H0047,Rose_Islets,SOG,Non-Estuary,49.00763,-123.64365,0,0,0,0,100,0,0
Pv16.H029,Harbour,2016,Nov,Fall,Rose,H0047,Rose_Islets,SOG,Non-Estuary,49.00763,-123.64365,0,100,0,0,0,0,0
Pv16.H030,Harbour,2016,Nov,Fall,Sisters,H0251,Sisters_Islets,SOG,Non-Estuary,49.48658,-124.43722,0,0,0,100,0,0,0
Pv16.H031,Harbour,2016,Nov,Fall,Sisters,H0251,Sisters_Islets,SOG,Non-Estuary,49.48658,-124.43722,0,3.824362606,0,74.36260623,21.81303116,0,0
Pv16.H032,Harbour,2016,Nov,Fall,Sisters,H0251,Sisters_Islets,SOG,Non-Estuary,49.48658,-124.43722,0,0,0,78.03738318,0,0,0
Pv16.H033,Harbour,2016,Nov,Fall,Sisters,H0251,Sisters_Islets,SOG,Non-Estuary,49.48658,-124.43722,0,0,0,100,0,0,0
Pv16.H034,Harbour,2016,Nov,Fall,Sisters,H0251,Sisters_Islets,SOG,Non-Estuary,49.48658,-124.43722,0,0,0,0,100,0,0
Pv16.H035,Harbour,2016,Nov,Fall,Sisters,H0251,Sisters_Islets,SOG,Non-Estuary,49.48658,-124.43722,0,0,0,100,0,0,0
Pv16.H036,Harbour,2016,Nov,Fall,Sisters,H0251,Sisters_Islets,SOG,Non-Estuary,49.48658,-124.43722,0,0,0,100,0,0,0
Pv16.H037,Harbour,2016,Nov,Fall,Sisters,H0251,Sisters_Islets,SOG,Non-Estuary,49.48658,-124.43722,0,0,0,92.7297668,0,0,0
Pv16.H038,Harbour,2016,Nov,Fall,Sisters,H0251,Sisters_Islets,SOG,Non-Estuary,49.48658,-124.43722,0,0,0,59.51167159,40.48832841,0,0
Pv16.H039,Harbour,2016,Nov,Fall,Sisters,H0251,Sisters_Islets,SOG,Non-Estuary,49.48658,-124.43722,0,0,0,100,0,0,0
Pv16.H040,Harbour,2016,Nov,Fall,Sisters,H0251,Sisters_Islets,SOG,Non-Estuary,49.48658,-124.43722,0,0,0,100,0,0,0
Pv16.H042,Harbour,2016,Nov,Fall,Sisters,H0251,Sisters_Islets,SOG,Non-Estuary,49.48658,-124.43722,0,100,0,0,0,0,0
Pv16.H043,Harbour,2016,Nov,Fall,Sisters,H0251,Sisters_Islets,SOG,Non-Estuary,49.48658,-124.43722,0,0,0,100,0,0,0
Pv16.H044,Harbour,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,27.00421941,0,0,72.99578059,0,0
Pv16.H045,Harbour,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,0,0,0,100,0,0
Pv16.H046,Harbour,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,47.09167545,0,0,52.90832455,0,0
Pv16.H047,Harbour,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,100,0,0,0,0,0
Pv16.H049,Harbour,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,16.71826625,0,0,83.28173375,0,0
Pv16.H050,Harbour,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,100,0,0,0,0,0
Pv16.H051,Harbour,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,81.17686023,0,0,18.82313977,0,0
Pv16.H052,Harbour,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,0,0,0,100,0,0
Pv16.H053,Harbour,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,89.2,0,0,10.8,0,0
Pv16.H054,Harbour,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,100,0,0,0,0,0
Pv16.H055,Harbour,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,0,0,0,100,0,0
Pv16.H056,Harbour,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,0,0,51.76470588,48.23529412,0,0
Pv16.H057,Harbour,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,0,0,0,100,0,0
Pv16.H058,Harbour,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,100,0,0,0,0,0
Pv16.H059,Harbour,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,100,0,0,0,0,0
Pv16.H060,Harbour,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,15.19644181,0,0,84.80355819,0,0
Pv16.H061,Harbour,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,54.86111111,0,0,45.13888889,0,0
Pv16.H062,Harbour,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,0,0,0,100,0,0
Pv16.H063,Harbour,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,78.72340426,0,0,21.27659574,0,0
Pv16.H064,Harbour,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,100,0,0,0,0,0
Pv16.H065,Harbour,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0.675412616,31.0362991,0,0,68.28828829,0,0
Pv16.H066,Harbour,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,38.53904282,0,0,61.46095718,0,0
Pv16.H067,Harbour,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,54.39137134,0,0,45.60862866,0,0
Pv16.H068,Harbour,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,0,0,2.760084926,97.23991507,0,0
Pv16.H069,Harbour,2016,Nov,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,100,0,0,0,0,0
Pv16.H070,Harbour,2016,Oct,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,85.86635127,0,0,8.456534595,0,0
Pv16.H071,Harbour,2016,Oct,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,22.72483461,0,0,77.27516539,0,0
Pv16.H072,Harbour,2016,Oct,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,100,0,0
Pv16.H073,Harbour,2016,Oct,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,100,0,0
Pv16.H074,Harbour,2016,Oct,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,5.912007333,0,0,94.08799267,0,0
Pv16.H075,Harbour,2016,Oct,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,47.60201593,0,0
Pv16.H076,Harbour,2016,Oct,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,100,0,0
Pv16.H077,Harbour,2016,Oct,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,0,0,0
Pv16.H078,Harbour,2016,Oct,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,100,0,0
Pv16.H079,Harbour,2016,Oct,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,50.72864785,0,0,3.191293119,0,0
Pv16.H080,Harbour,2016,Oct,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,2.577319588,97.42268041,0,0
Pv16.H081,Harbour,2016,Oct,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,100,0,0
Pv16.H082,Harbour,2016,Oct,Fall,Sallas,H0009b,Sallas_Rocks,SOG,Non-Estuary,48.58283127,-123.2810194,0,0,0,0,100,0,0
Pv16.H083,Harbour,2016,Oct,Fall,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,0,100,0,0
Pv16.H084,Harbour,2016,Oct,Fall,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,0,100,0,0
Pv16.H085,Harbour,2016,Oct,Fall,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,15.07118311,0,0,84.92881689,0,0
Pv16.H086,Harbour,2016,Oct,Fall,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,0,100,0,0
Pv16.H087,Harbour,2016,Oct,Fall,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,0,100,0,0
Pv16.H088,Harbour,2016,Oct,Fall,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,3.105590062,96.89440994,0,0
Pv16.H089,Harbour,2016,Oct,Fall,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,17.31176293,82.68823707,0,0
Pv16.H090,Harbour,2016,Nov,Fall,Vivian,H0112,Vivian_Island,SOG,Non-Estuary,49.8404,-124.70014,0,0,0,100,0,0,0
Pv16.H092,Harbour,2016,Nov,Fall,Vivian,H0112,Vivian_Island,SOG,Non-Estuary,49.8404,-124.70014,0,0,0,100,0,0,0
Pv16.H093,Harbour,2016,Nov,Fall,Vivian,H0112,Vivian_Island,SOG,Non-Estuary,49.8404,-124.70014,0,0,0,100,0,0,0
Pv16.H094,Harbour,2016,Nov,Fall,Vivian,H0112,Vivian_Island,SOG,Non-Estuary,49.8404,-124.70014,0,0,0,100,0,0,0
Pv16.H095,Harbour,2016,Nov,Fall,Vivian,H0112,Vivian_Island,SOG,Non-Estuary,49.8404,-124.70014,0,0,0,82.69684111,17.30315889,0,0
Pv16.H096,Harbour,2016,Nov,Fall,Vivian,H0112,Vivian_Island,SOG,Non-Estuary,49.8404,-124.70014,0,0,0,100,0,0,0
Pv16.H097,Harbour,2016,Nov,Fall,Vivian,H0112,Vivian_Island,SOG,Non-Estuary,49.8404,-124.70014,0,0,0,100,0,0,0
Pv16.H098,Harbour,2016,Nov,Fall,Vivian,H0112,Vivian_Island,SOG,Non-Estuary,49.8404,-124.70014,0,0,0,100,0,0,0
Pv16.H100,Harbour,2016,Nov,Fall,Vivian,H0112,Vivian_Island,SOG,Non-Estuary,49.8404,-124.70014,0,0,0,100,0,0,0
Pv16.I001,Harbour,2016,Nov,Fall,Vivian,H0112,Vivian_Island,SOG,Non-Estuary,49.8404,-124.70014,0,0,0,100,0,0,0
Pv16.I002,Harbour,2016,Nov,Fall,Vivian,H0112,Vivian_Island,SOG,Non-Estuary,49.8404,-124.70014,0,0,0,97.17813051,0,0,0
Pv16.I003,Harbour,2016,Nov,Fall,Vivian,H0112,Vivian_Island,SOG,Non-Estuary,49.8404,-124.70014,0,0,0,0,0,0,0
Pv16.I004,Harbour,2016,Nov,Fall,Vivian,H0112,Vivian_Island,SOG,Non-Estuary,49.8404,-124.70014,0,0,0,100,0,0,0
Pv16.I005,Harbour,2016,Nov,Fall,Vivian,H0112,Vivian_Island,SOG,Non-Estuary,49.8404,-124.70014,0,0,0,100,0,0,0
Pv16.I006,Harbour,2016,Nov,Fall,Vivian,H0112,Vivian_Island,SOG,Non-Estuary,49.8404,-124.70014,0,0,0,100,0,0,0
Pv16.I007,Harbour,2016,Nov,Fall,Vivian,H0112,Vivian_Island,SOG,Non-Estuary,49.8404,-124.70014,0,0,0,100,0,0,0
Pv16.I008,Harbour,2016,Nov,Fall,Vivian,H0112,Vivian_Island,SOG,Non-Estuary,49.8404,-124.70014,0,0,0,100,0,0,0
Pv16.I009,Harbour,2016,Nov,Fall,Vivian,H0112,Vivian_Island,SOG,Non-Estuary,49.8404,-124.70014,0,0,0,100,0,0,0
Pv16.I010,Harbour,2016,Nov,Fall,Vivian,H0112,Vivian_Island,SOG,Non-Estuary,49.8404,-124.70014,0,0,0,100,0,0,0
Pv16.I011,Harbour,2016,Nov,Fall,Vivian,H0112,Vivian_Island,SOG,Non-Estuary,49.8404,-124.70014,0,0,0,58.57142857,0,0,0
Pv16.I012,Harbour,2016,Nov,Fall,Vivian,H0112,Vivian_Island,SOG,Non-Estuary,49.8404,-124.70014,0,0,0,100,0,0,0
Pv16.I014,Harbour,2016,Oct,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,45.43283582,0,0,54.56716418,0,0
Pv16.I015,Harbour,2016,Oct,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,0,0,0,100,0,0
Pv16.I016,Harbour,2016,Oct,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,89.23076923,0,0,0,0,0
Pv16.I017,Harbour,2016,Oct,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,49.81240344,0,0,50.18759656,0,0
Pv16.I018,Harbour,2016,Oct,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,3.145532194,0,0,73.94875164,0,0
Pv16.I019,Harbour,2016,Oct,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,0,0,0,100,0,0
Pv16.I020,Harbour,2016,Oct,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,0,0,0,100,0,0
Pv16.I021,Harbour,2016,Oct,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,10.96959737,0,12.98274445,76.04765818,0,0
Pv16.I022,Harbour,2016,Oct,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,0,0,0,98.56885766,0,0
Pv16.I023,Harbour,2016,Oct,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,0,0,8.361318621,0,0,0
Pv16.I024,Harbour,2016,Oct,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,36.20689655,0,0,63.79310345,0,0
Pv16.I025,Harbour,2016,Oct,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,79.82882883,0,6.099099099,14.07207207,0,0
Pv16.I026,Harbour,2016,Oct,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,0,0,0,100,0,0
Pv16.I027,Harbour,2016,Oct,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,74.43365696,0,0,25.56634304,0,0
Pv16.I028,Harbour,2016,Oct,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,0,0,0,0,0,0
Pv16.I029,Harbour,2016,Oct,Fall,Belle Chain,H0069a,Belle_Chain,SOG,Estuary,48.83226,-123.19843,0,100,0,0,0,0,0
